ptnum,id,harmonic_vel_x,harmonic_vel_y,harmonic_vel_z,harmonic_coeff,P_x,P_y,P_z,coexact_vel_x,coexact_vel_y,coexact_vel_z,velocity_x,velocity_y,velocity_z,gamma
1601,0,-0.006468828767538071,-0.0,0.017501233145594597,-0.10415443778038025,-1.7458763122558594,0.0,-0.6424735188484192,-0.20799607038497925,0.0,0.5114998817443848,-0.21446488797664642,0.0,0.5290011167526245,1.0
1602,0,-0.006545452866703272,-0.0,0.017532402649521828,-0.10441965609788895,-1.7436946630477905,0.0,-0.6477921605110168,-0.2153727114200592,0.0,0.5172826051712036,-0.22191816568374634,0.0,0.5348150134086609,1.0
1603,0,-0.0066259452141821384,-0.0,0.017570480704307556,-0.10472489893436432,-1.7414369583129883,0.0,-0.6531716585159302,-0.22305181622505188,0.0,0.5236058235168457,-0.22967776656150818,0.0,0.5411763191223145,1.0
1604,0,-0.006710517220199108,-0.0,0.017615607008337975,-0.10507113486528397,-1.7390999794006348,0.0,-0.6586176753044128,-0.23106826841831207,0.0,0.5305082201957703,-0.23777878284454346,0.0,0.548123836517334,1.0
1605,0,-0.006781537085771561,-0.0,0.01763487607240677,-0.10528387129306793,-1.7367099523544312,0.0,-0.6641040444374084,-0.22641225159168243,0.0,0.5239289999008179,-0.2331937849521637,0.0,0.5415639281272888,1.0
1606,0,-0.006834359839558601,-0.0,0.017621373757719994,-0.10531853139400482,-1.7344458103179932,0.0,-0.6694363951683044,-0.21323978900909424,0.0,0.50763338804245,-0.2200741469860077,0.0,0.5252547860145569,1.0
1607,0,-0.006882836576551199,-0.0,0.017601383849978447,-0.10531369596719742,-1.7323004007339478,0.0,-0.6746155023574829,-0.20250535011291504,0.0,0.49327147006988525,-0.20938818156719208,0.0,0.5108728408813477,1.0
1608,0,-0.006927920505404472,-0.0,0.017576860263943672,-0.10528057813644409,-1.7302508354187012,0.0,-0.6796594262123108,-0.19395171105861664,0.0,0.48060253262519836,-0.20087963342666626,0.0,0.4981793761253357,1.0
1609,0,-0.006970478221774101,-0.0,0.017549538984894753,-0.1052291989326477,-1.728276252746582,0.0,-0.6845840215682983,-0.18737070262432098,0.0,0.46942198276519775,-0.19434118270874023,0.0,0.48697152733802795,1.0
1610,0,-0.00701132183894515,-0.0,0.01752103678882122,-0.10516887158155441,-1.7263579368591309,0.0,-0.689403235912323,-0.18259409070014954,0.0,0.45955315232276917,-0.18960541486740112,0.0,0.47707420587539673,1.0
1611,0,-0.007051225285977125,-0.0,0.01749286614358425,-0.1051083654165268,-1.7244786024093628,0.0,-0.6941293478012085,-0.17948691546916962,0.0,0.45084214210510254,-0.18653814494609833,0.0,0.46833500266075134,1.0
1612,0,-0.0070909298956394196,-0.0,0.01746646873652935,-0.1050560399889946,-1.722622036933899,0.0,-0.6987733244895935,-0.17794272303581238,0.0,0.4431544542312622,-0.1850336492061615,0.0,0.4606209397315979,1.0
1613,0,-0.007131149526685476,-0.0,0.0174432173371315,-0.10501985251903534,-1.7207729816436768,0.0,-0.7033448219299316,-0.1778794378042221,0.0,0.436372309923172,-0.18501058220863342,0.0,0.4538155198097229,1.0
1614,0,-0.00717258732765913,-0.0,0.017424451187253,-0.1050076112151146,-1.7189170122146606,0.0,-0.7078523635864258,-0.17923584580421448,0.0,0.4303908050060272,-0.18640844523906708,0.0,0.44781526923179626,1.0
1615,0,-0.00721594737842679,-0.0,0.017411507666110992,-0.10502710193395615,-1.7170401811599731,0.0,-0.7123035192489624,-0.18196918070316315,0.0,0.4251156151294708,-0.18918512761592865,0.0,0.4425271153450012,1.0
1616,0,-0.007265634834766388,-0.0,0.017402004450559616,-0.1050836369395256,-1.715135931968689,0.0,-0.7167375087738037,-0.18425722420215607,0.0,0.4278671443462372,-0.19152285158634186,0.0,0.4452691376209259,1.0
1617,0,-0.007317014038562775,-0.0,0.017392851412296295,-0.10514683276414871,-1.7132095098495483,0.0,-0.7212114930152893,-0.18648913502693176,0.0,0.4321388900279999,-0.19380615651607513,0.0,0.4495317339897156,1.0
1618,0,-0.007369253318756819,-0.0,0.017384260892868042,-0.10521449148654938,-1.711259126663208,0.0,-0.7257282137870789,-0.18892820179462433,0.0,0.43643391132354736,-0.19629745185375214,0.0,0.4538181722164154,1.0
1619,0,-0.0074224877171218395,-0.0,0.017376501113176346,-0.10528817027807236,-1.7092828750610352,0.0,-0.7302879095077515,-0.1915774792432785,0.0,0.44074636697769165,-0.19899997115135193,0.0,0.4581228792667389,1.0
1620,0,-0.00747684808447957,-0.0,0.017369823530316353,-0.10536933690309525,-1.7072784900665283,0.0,-0.7348906993865967,-0.1944400519132614,0.0,0.4450703263282776,-0.2019168883562088,0.0,0.4624401330947876,1.0
1621,0,-0.007532469928264618,-0.0,0.017364483326673508,-0.10545948147773743,-1.7052438259124756,0.0,-0.739536702632904,-0.19751879572868347,0.0,0.4493993818759918,-0.2050512731075287,0.0,0.4667638838291168,1.0
1622,0,-0.007589501328766346,-0.0,0.017360759899020195,-0.10556022822856903,-1.703176736831665,0.0,-0.7442259788513184,-0.20081619918346405,0.0,0.453726202249527,-0.20840570330619812,0.0,0.4710869789123535,1.0
1623,0,-0.007648085243999958,-0.0,0.01735890656709671,-0.10567309707403183,-1.7010749578475952,0.0,-0.74895840883255,-0.20433472096920013,0.0,0.4580434262752533,-0.21198280155658722,0.0,0.4754023253917694,1.0
1624,0,-0.007708384655416012,-0.0,0.01735922135412693,-0.10579982399940491,-1.6989363431930542,0.0,-0.7537339329719543,-0.20807628333568573,0.0,0.4623424708843231,-0.21578466892242432,0.0,0.4797016978263855,1.0
1625,0,-0.007770556025207043,-0.0,0.017361976206302643,-0.10594203323125839,-1.696758508682251,0.0,-0.7585523724555969,-0.2120426744222641,0.0,0.46661460399627686,-0.21981322765350342,0.0,0.4839765727519989,1.0
1626,0,-0.007817345671355724,-0.0,0.01733429543673992,-0.10590703785419464,-1.6945537328720093,0.0,-0.7633774876594543,-0.2121129184961319,0.0,0.4607333838939667,-0.2199302613735199,0.0,0.47806766629219055,1.0
1627,0,-0.007857401855289936,-0.0,0.017296094447374344,-0.105807825922966,-1.6923635005950928,0.0,-0.7681077718734741,-0.21022941172122955,0.0,0.4507710635662079,-0.21808680891990662,0.0,0.46806713938713074,1.0
1628,0,-0.00789810810238123,-0.0,0.017261885106563568,-0.10572895407676697,-1.6901925802230835,0.0,-0.7727404832839966,-0.20817705988883972,0.0,0.44129934906959534,-0.21607516705989838,0.0,0.4585612416267395,1.0
1629,0,-0.007939300499856472,-0.0,0.017231140285730362,-0.1056675836443901,-1.6880425214767456,0.0,-0.7772805690765381,-0.2059727907180786,0.0,0.4323091506958008,-0.21391208469867706,0.0,0.44954028725624084,1.0
1630,0,-0.007980819791555405,-0.0,0.01720336638391018,-0.10562103986740112,-1.6859147548675537,0.0,-0.7817328572273254,-0.20363153517246246,0.0,0.42379021644592285,-0.21161235868930817,0.0,0.44099360704421997,1.0
1631,0,-0.008022504858672619,-0.0,0.01717807538807392,-0.10558666288852692,-1.6838105916976929,0.0,-0.7861019968986511,-0.20116662979125977,0.0,0.41573166847229004,-0.20918913185596466,0.0,0.43290975689888,1.0
1632,0,-0.008064215071499348,-0.0,0.017154837027192116,-0.10556212812662125,-1.6817313432693481,0.0,-0.7903925776481628,-0.19858939945697784,0.0,0.4081210792064667,-0.20665360987186432,0.0,0.42527592182159424,1.0
1633,0,-0.008105807937681675,-0.0,0.017133237794041634,-0.10554514825344086,-1.679677963256836,0.0,-0.794609010219574,-0.19590981304645538,0.0,0.4009457528591156,-0.2040156126022339,0.0,0.4180789887905121,1.0
1634,0,-0.008147142827510834,-0.0,0.017112867906689644,-0.10553350299596786,-1.6776514053344727,0.0,-0.7987555861473083,-0.1931365430355072,0.0,0.39419254660606384,-0.20128369331359863,0.0,0.41130539774894714,1.0
1635,0,-0.008188082836568356,-0.0,0.017093347385525703,-0.10552509129047394,-1.6756526231765747,0.0,-0.8028364777565002,-0.19027692079544067,0.0,0.387847900390625,-0.1984650045633316,0.0,0.40494123101234436,1.0
1636,0,-0.008228502236306667,-0.0,0.017074327915906906,-0.10551798343658447,-1.673682451248169,0.0,-0.8068557381629944,-0.18733710050582886,0.0,0.38189786672592163,-0.1955655962228775,0.0,0.39897221326828003,1.0
1637,0,-0.008268265053629875,-0.0,0.0170554481446743,-0.10551019012928009,-1.6717416048049927,0.0,-0.8108171820640564,-0.1843222677707672,0.0,0.37632855772972107,-0.19259053468704224,0.0,0.39338400959968567,1.0
1638,0,-0.008307253941893578,-0.0,0.017036398872733116,-0.1054999828338623,-1.6698309183120728,0.0,-0.8147246241569519,-0.18123652040958405,0.0,0.37112557888031006,-0.18954376876354218,0.0,0.3881619870662689,1.0
1639,0,-0.008345342241227627,-0.0,0.017016855999827385,-0.10548556596040726,-1.667950987815857,0.0,-0.8185815811157227,-0.1780831515789032,0.0,0.36627477407455444,-0.1864284873008728,0.0,0.383291631937027,1.0
1640,0,-0.008382407017052174,-0.0,0.016996515914797783,-0.10546524077653885,-1.6661025285720825,0.0,-0.8223915696144104,-0.17486472427845,0.0,0.3617618680000305,-0.1832471340894699,0.0,0.37875837087631226,1.0
1641,0,-0.008418332785367966,-0.0,0.016975097358226776,-0.10543741285800934,-1.6642862558364868,0.0,-0.826157808303833,-0.1715829223394394,0.0,0.35757240653038025,-0.18000125885009766,0.0,0.3745475113391876,1.0
1642,0,-0.00845300406217575,-0.0,0.016952330246567726,-0.10540056228637695,-1.6625027656555176,0.0,-0.8298835158348083,-0.1682388037443161,0.0,0.35369208455085754,-0.17669180035591125,0.0,0.3706444203853607,1.0
1643,0,-0.008486303500831127,-0.0,0.016927940770983696,-0.10535314679145813,-1.6607526540756226,0.0,-0.8335716724395752,-0.16483287513256073,0.0,0.3501065969467163,-0.17331919074058533,0.0,0.36703452467918396,1.0
1644,0,-0.00852044578641653,-0.0,0.016909141093492508,-0.10534016042947769,-1.6590068340301514,0.0,-0.8372839689254761,-0.16795431077480316,0.0,0.35999181866645813,-0.17647475004196167,0.0,0.37690097093582153,1.0
1645,0,-0.00855477899312973,-0.0,0.01688871718943119,-0.10532095283269882,-1.6572219133377075,0.0,-0.8411182165145874,-0.17195118963718414,0.0,0.37336069345474243,-0.18050596117973328,0.0,0.39024943113327026,1.0
1646,0,-0.008588671684265137,-0.0,0.01686445251107216,-0.10528285801410675,-1.6553969383239746,0.0,-0.8450952768325806,-0.1758885234594345,0.0,0.3886348009109497,-0.18447719514369965,0.0,0.40549924969673157,1.0
1647,0,-0.008621636778116226,-0.0,0.016835082322359085,-0.10521889477968216,-1.6535325050354004,0.0,-0.849235475063324,-0.17977629601955414,0.0,0.4060944616794586,-0.18839792907238007,0.0,0.4229295253753662,1.0
1648,0,-0.00865311361849308,-0.0,0.016799170523881912,-0.10512112081050873,-1.651629090309143,0.0,-0.8535622358322144,-0.18361862003803253,0.0,0.42607128620147705,-0.19227173924446106,0.0,0.44287043809890747,1.0
1649,0,-0.008674807846546173,-0.0,0.016738034784793854,-0.10488918423652649,-1.6496890783309937,0.0,-0.8580719828605652,-0.18623992800712585,0.0,0.43041980266571045,-0.19491472840309143,0.0,0.4471578299999237,1.0
1650,0,-0.00868993066251278,-0.0,0.01666335202753544,-0.10458587855100632,-1.6477323770523071,0.0,-0.8624514937400818,-0.18785998225212097,0.0,0.41233134269714355,-0.1965499222278595,0.0,0.42899471521377563,1.0
1651,0,-0.008710560388863087,-0.0,0.01660289615392685,-0.10436064749956131,-1.6457555294036865,0.0,-0.8666563630104065,-0.19024085998535156,0.0,0.3955897092819214,-0.19895142316818237,0.0,0.41219261288642883,1.0
1652,0,-0.008736935444176197,-0.0,0.016556568443775177,-0.10421371459960938,-1.6437510251998901,0.0,-0.8706991672515869,-0.19331902265548706,0.0,0.3799913823604584,-0.20205596089363098,0.0,0.39654794335365295,1.0
1653,0,-0.008769175037741661,-0.0,0.016520531848073006,-0.10413368791341782,-1.6417104005813599,0.0,-0.8746221661567688,-0.1976081132888794,0.0,0.376164048910141,-0.2063772976398468,0.0,0.39268457889556885,1.0
1654,0,-0.008804239332675934,-0.0,0.016487205401062965,-0.10407661646604538,-1.6396230459213257,0.0,-0.8785650730133057,-0.20225806534290314,0.0,0.379452109336853,-0.21106229722499847,0.0,0.39593932032585144,1.0
1655,0,-0.00884141307324171,-0.0,0.016456756740808487,-0.10403796285390854,-1.6374895572662354,0.0,-0.8825417160987854,-0.20676425099372864,0.0,0.38297852873802185,-0.21560566127300262,0.0,0.39943528175354004,1.0
1656,0,-0.008880564011633396,-0.0,0.016428859904408455,-0.10401592403650284,-1.6353113651275635,0.0,-0.8865545988082886,-0.21113066375255585,0.0,0.3867545425891876,-0.22001121938228607,0.0,0.4031834304332733,1.0
1657,0,-0.008921556174755096,-0.0,0.016403183341026306,-0.10400865226984024,-1.6330897808074951,0.0,-0.8906062841415405,-0.21536125242710114,0.0,0.3907928764820099,-0.22428280115127563,0.0,0.407196044921875,1.0
1658,0,-0.008964244276285172,-0.0,0.016379382461309433,-0.10401424020528793,-1.6308261156082153,0.0,-0.8946994543075562,-0.21946007013320923,0.0,0.3951077461242676,-0.2284243255853653,0.0,0.4114871323108673,1.0
1659,0,-0.009008485823869705,-0.0,0.016357118263840675,-0.1040307804942131,-1.6285216808319092,0.0,-0.8988369703292847,-0.22343115508556366,0.0,0.3997150957584381,-0.23243965208530426,0.0,0.41607221961021423,1.0
1660,0,-0.009054126217961311,-0.0,0.01633603684604168,-0.10405629128217697,-1.6261776685714722,0.0,-0.9030219316482544,-0.22727841138839722,0.0,0.40463244915008545,-0.23633253574371338,0.0,0.42096850275993347,1.0
1661,0,-0.009101014584302902,-0.0,0.016315793618559837,-0.10408882796764374,-1.6237953901290894,0.0,-0.9072574377059937,-0.23100562393665314,0.0,0.4098791480064392,-0.24010664224624634,0.0,0.4261949360370636,1.0
1662,0,-0.009148986078798771,-0.0,0.0162960197776556,-0.10412631183862686,-1.6213759183883667,0.0,-0.9115469455718994,-0.23461678624153137,0.0,0.41547685861587524,-0.24376577138900757,0.0,0.4317728877067566,1.0
1663,0,-0.009197873063385487,-0.0,0.016276346519589424,-0.10416664928197861,-1.6189204454421997,0.0,-0.915894091129303,-0.23811563849449158,0.0,0.42144933342933655,-0.2473135143518448,0.0,0.43772566318511963,1.0
1664,0,-0.009247499518096447,-0.0,0.016256392002105713,-0.10420765727758408,-1.6164300441741943,0.0,-0.9203027486801147,-0.24150605499744415,0.0,0.42782288789749146,-0.2507535517215729,0.0,0.44407927989959717,1.0
1665,0,-0.009297684766352177,-0.0,0.016235772520303726,-0.10424716770648956,-1.6139057874679565,0.0,-0.924777090549469,-0.24479155242443085,0.0,0.4346262812614441,-0.25408923625946045,0.0,0.4508620500564575,1.0
1666,0,-0.009348230436444283,-0.0,0.016214076429605484,-0.10428278893232346,-1.6113486289978027,0.0,-0.9293215274810791,-0.24797601997852325,0.0,0.44189172983169556,-0.2573242485523224,0.0,0.45810580253601074,1.0
1667,0,-0.009398928843438625,-0.0,0.016190875321626663,-0.10431209206581116,-1.6087596416473389,0.0,-0.9339408278465271,-0.25106319785118103,0.0,0.449654757976532,-0.26046210527420044,0.0,0.46584564447402954,1.0
1668,0,-0.009449569508433342,-0.0,0.01616574265062809,-0.1043325886130333,-1.6061397790908813,0.0,-0.9386401772499084,-0.25405648350715637,0.0,0.4579543173313141,-0.26350605487823486,0.0,0.47412005066871643,1.0
1669,0,-0.009499910287559032,-0.0,0.01613820530474186,-0.1043415442109108,-1.603489875793457,0.0,-0.9434251189231873,-0.25695982575416565,0.0,0.46683409810066223,-0.26645973324775696,0.0,0.48297232389450073,1.0
1670,0,-0.00952894613146782,-0.0,0.016082068905234337,-0.10418307036161423,-1.6008265018463135,0.0,-0.9482605457305908,-0.2554178237915039,0.0,0.464588463306427,-0.2649467885494232,0.0,0.4806705117225647,1.0
1671,0,-0.00954838190227747,-0.0,0.016015227884054184,-0.10395864397287369,-1.5981907844543457,0.0,-0.9530344009399414,-0.25282466411590576,0.0,0.458331823348999,-0.26237305998802185,0.0,0.4743470549583435,1.0
1672,0,-0.009568160399794579,-0.0,0.015950443223118782,-0.10374391078948975,-1.5955753326416016,0.0,-0.9577524065971375,-0.2513335943222046,0.0,0.4535432457923889,-0.2609017491340637,0.0,0.46949368715286255,1.0
1673,0,-0.009588542394340038,-0.0,0.015887795016169548,-0.10353998094797134,-1.5929691791534424,0.0,-0.9624289274215698,-0.25090479850769043,0.0,0.4501582086086273,-0.26049333810806274,0.0,0.466046005487442,1.0
1674,0,-0.009609800763428211,-0.0,0.015827391296625137,-0.10334816575050354,-1.5903619527816772,0.0,-0.9670778512954712,-0.25151267647743225,0.0,0.4481303095817566,-0.2611224949359894,0.0,0.46395769715309143,1.0
1675,0,-0.009632201865315437,-0.0,0.015769336372613907,-0.10316971689462662,-1.5877432823181152,0.0,-0.9717125296592712,-0.2531459331512451,0.0,0.4474313259124756,-0.2627781331539154,0.0,0.4632006585597992,1.0
1676,0,-0.009656021371483803,-0.0,0.015713749453425407,-0.10300598293542862,-1.585102915763855,0.0,-0.9763462543487549,-0.2558065950870514,0.0,0.44804975390434265,-0.26546263694763184,0.0,0.4637634754180908,1.0
1677,0,-0.009681533090770245,-0.0,0.015660742297768593,-0.10285826772451401,-1.5824304819107056,0.0,-0.9809921979904175,-0.25951045751571655,0.0,0.4499913454055786,-0.26919201016426086,0.0,0.46565207839012146,1.0
1678,0,-0.009709040634334087,-0.0,0.0156104676425457,-0.10272816568613052,-1.5797154903411865,0.0,-0.9856637716293335,-0.2642866373062134,0.0,0.45327791571617126,-0.27399569749832153,0.0,0.46888837218284607,1.0
