radius_index,radius,interior,theta_count,analytical_dr_theta_mean,analytical_dr_theta_std,analytical_dr_theta_min,analytical_dr_theta_max,analytical_dr_theta_range,analytical_dtheta_theta_mean,analytical_dtheta_theta_std,analytical_dtheta_theta_min,analytical_dtheta_theta_max,analytical_dtheta_theta_range,analytical_speed_theta_mean,analytical_speed_theta_std,analytical_speed_theta_min,analytical_speed_theta_max,analytical_speed_theta_range,discrete_dr_theta_mean,discrete_dr_theta_std,discrete_dr_theta_min,discrete_dr_theta_max,discrete_dr_theta_range,discrete_dtheta_theta_mean,discrete_dtheta_theta_std,discrete_dtheta_theta_min,discrete_dtheta_theta_max,discrete_dtheta_theta_range,discrete_speed_theta_mean,discrete_speed_theta_std,discrete_speed_theta_min,discrete_speed_theta_max,discrete_speed_theta_range
436,2.7096192853271392,1,55,-1.3769475524550492e-05,1.270047167302522e-07,-1.4192352719332963e-05,-1.3707074262814583e-05,4.8527845651838e-07,-0.25448493726519267,7.5793516431447374e-06,-0.2545047617812714,-0.2544592873497578,4.547443151359243e-05,0.2544849376377386,7.579346445149665e-06,0.2544592877452015,0.25450476217196927,4.5474426767777576e-05,-0.0004939585848185274,0.007775359049784881,-0.020608774964341322,0.014004988331459215,0.034613763295800536,-0.25467304806172797,0.013329525814182508,-0.2761791529436076,-0.22671337419138848,0.049465778752219136,0.2547913567081721,0.013345501778792748,0.22674617754970686,0.27619921068821146,0.049453033138504604
437,2.7142284086266444,1,55,-3.9771215010798076e-07,1.6127195158724363e-06,-4.634879589562979e-06,2.3972220081470526e-07,4.874601790377684e-06,-0.2589922791251975,4.265787934464498e-06,-0.2590094205951419,-0.2589872467762886,2.2173818853332694e-05,0.258992279130524,4.265793468350746e-06,0.2589872468173043,0.2590094206366117,2.217381930741391e-05,-0.0004928463142693213,0.00800458049495645,-0.021547105005310877,0.014367535369771802,0.03591464037508268,-0.25931078272291763,0.014067726974361427,-0.2816179465382267,-0.2287849863707254,0.0528329601675013,0.25943367900766917,0.014087774186604288,0.22882178954407772,0.2816332367268598,0.05281144718278208
438,2.7188377542987383,1,55,-9.578021484309536e-07,5.599749894421927e-06,-1.0804842790781727e-05,2.540691952486529e-06,1.3345534743268256e-05,-0.2636250851828094,2.4280275764883582e-05,-0.26368617201859174,-0.2636098079556667,7.636406292504949e-05,0.26362508524401773,2.428032754762329e-05,0.26360980796780115,0.26368617202704836,7.636405924721368e-05,-0.0004806642547049402,0.008275216485030377,-0.022515463913838126,0.014756639622131319,0.03727210353596944,-0.26404208460571577,0.0148330029210521,-0.28713683543223034,-0.23089448851650504,0.0562423469157253,0.26417075690554076,0.014858057091741948,0.23093536491551822,0.2871480497897093,0.05621268487419109
439,2.7234468446069355,1,55,2.999000783181603e-06,1.5248413837334074e-06,2.351532352398542e-06,6.704686215215178e-06,4.353153862816636e-06,-0.26850491090875955,3.6022766843872837e-06,-0.2685064612706722,-0.268496199595339,1.0261675333189668e-05,0.26850491092983797,3.60225103696054e-06,0.26849619967865473,0.2685064612811235,1.0261602468752962e-05,-0.00042499530429675685,0.008492324840676042,-0.023513678477886633,0.0151722586699904,0.038685937147877034,-0.2688634509988161,0.015357917455915044,-0.29311274981072793,-0.2369713618651609,0.05614138794556703,0.26899646896572377,0.015382483471667827,0.2370388595989704,0.29330770022919345,0.056268840630223055
440,2.7280562125301406,1,55,-3.3527140836649785e-06,2.411310504582694e-06,-4.645916464327828e-06,5.375264757284283e-06,1.0021181221612111e-05,-0.2734691837084678,4.568099540418572e-06,-0.2734794360443964,-0.27346650227284774,1.2933771548651052e-05,0.2734691837396509,4.568087010070339e-06,0.2734665023120597,0.2734794360967785,1.2933784718782704e-05,-0.0003593808013338618,0.008670906253989072,-0.024541878254748642,0.01561438300679327,0.04015626126154191,-0.27389528307758915,0.015576777271741194,-0.29932017470019995,-0.24165434552067566,0.057665829179524286,0.2740314108010644,0.015600055978432559,0.2416765020266583,0.2994975687357871,0.05782106670912879
441,2.732665294609194,1,55,4.821413514019852e-06,3.99866498859163e-06,-1.5228900041007698e-05,5.793418048053328e-06,2.1022318089061028e-05,-0.27866826247773774,4.901806737654856e-06,-0.27867224570401034,-0.2786432067209408,2.903898306955144e-05,0.2786682625481368,4.901738833058208e-06,0.2786432071370991,0.278672245705463,2.9038568363892736e-05,-0.00025545934549092307,0.008913265943577536,-0.02560001961168223,0.016083102030295192,0.04168312164197742,-0.27910227595706366,0.0156572873766721,-0.30654094398602555,-0.2503339038221613,0.05620704016386424,0.2792435739414794,0.015677023762700786,0.25040770066853946,0.3066018448949016,0.05619414422636215
442,2.7372746560041334,1,55,-3.278664119887377e-06,1.7882821370183353e-06,-3.9887097126343575e-06,5.115770620968846e-06,9.104480333603204e-06,-0.283943594320724,6.56900128516918e-06,-0.2839603086233706,-0.2839408894736772,1.9419149693444826e-05,0.28394359434528477,6.568992788009343e-06,0.28394088950124374,0.28396030862341737,1.941912217362507e-05,-0.00016382560919388009,0.009166989578862991,-0.02668811605030307,0.01499683923668216,0.04168495528698523,-0.2844064763454821,0.015731478175163703,-0.31377373423594207,-0.25566819341961017,0.0581055408163319,0.284553230744167,0.015749368325586058,0.2557017976429309,0.313848440106262,0.05814664246333112
443,2.74188374160341,1,55,1.2356760724557369e-06,1.7732787312394446e-06,3.786603699960324e-07,5.0146116550837155e-06,4.6359512850876835e-06,-0.28949361060391465,1.7803871390921516e-05,-0.28953139242436204,-0.28948519553930663,4.619688505541619e-05,0.2894936106119819,1.7803887918161304e-05,0.28948519553960156,0.2895313924676724,4.619692807084075e-05,-3.717750573723181e-05,0.009340926186314755,-0.02525727587406765,0.015516885590214316,0.04077416146428196,-0.28977801416943716,0.015732109115209232,-0.32101773184641846,-0.26091682947978945,0.060100902366629017,0.2899278923416671,0.015743833068829646,0.2609607726010853,0.3211056643986347,0.060144891797549394
444,2.7464930991331844,1,55,-5.643412197528543e-06,1.489705028005563e-06,-9.910987724149464e-06,-5.0966892585285185e-06,4.814298465620946e-06,-0.2952067566604332,1.3631300307548654e-05,-0.295245719323119,-0.2952019650133575,4.375430976150119e-05,0.29520675671813223,1.3631338204036029e-05,0.2952019650579641,0.29524571948908795,4.375443112386579e-05,8.275496914966876e-05,0.009536104968689884,-0.022593769019276726,0.016462187484110567,0.03905595650338729,-0.29527007184780235,0.0156324766460245,-0.3282738094840406,-0.26975941709706786,0.05851439238697276,0.29542391786841826,0.01563465870199094,0.2698452243117285,0.32837400356256935,0.05852877925084082
445,2.751102199574797,1,55,-2.2840449837182898e-07,7.556078151208498e-07,-4.886504160571385e-07,2.1658211712088156e-06,2.654471587265954e-06,-0.30112140848261415,6.75958706353537e-08,-0.30112163512368445,-0.30112136477492446,2.7034875998976915e-07,0.3011214084836487,6.75979645199561e-08,0.30112136477527374,0.30112163513145734,2.703561836070456e-07,0.00020218850159419842,0.009826150519845043,-0.020328228395267028,0.017959544514760915,0.03828777291002794,-0.30083250405434864,0.01558263293020386,-0.3355412353061709,-0.2772188861203611,0.05832234918580981,0.3009933248477097,0.0155764712305801,0.27723245531092156,0.33565241257363704,0.05841995726271548
446,2.7557113202473325,1,55,-1.1641646055496401e-06,2.4335330873005967e-06,-8.638303560979036e-06,-3.0201275739723234e-07,8.336290803581805e-06,-0.30733675733904403,5.422258083872104e-06,-0.3073445032282933,-0.30731980019803307,2.4703030260253556e-05,0.30733675735088395,5.4222247263826e-06,0.30731980031913164,0.3073445032658954,2.4702946763766054e-05,0.0002146530341730432,0.010052005157066883,-0.021285301900588006,0.019956326198792052,0.04124162809938006,-0.3066263408009059,0.01535350295414142,-0.3428201307695609,-0.28339369336066633,0.059426437408894583,0.30679165817425713,0.015343085876340893,0.2834071512176787,0.34294077246477395,0.05953362124709527
447,2.7603206805333294,1,55,2.0789521732646732e-07,8.764163932402986e-06,-5.204810281477035e-06,1.852676231019569e-05,2.3731572591672726e-05,-0.3136787371157718,1.4771829498016182e-05,-0.3136861921813942,-0.31364137517860646,4.481700278774481e-05,0.31367873723828366,1.4771664056149725e-05,0.3136413757252131,0.3136861922239505,4.48164987373878e-05,0.00014499301297621166,0.010305679252044453,-0.022290913950384777,0.022700605061692917,0.044991519012077694,-0.3125992250266484,0.01506097595176349,-0.35011105463121195,-0.28985476030295493,0.06025629432825702,0.31276977248151705,0.015046792135223974,0.2898682442760984,0.35023946386337457,0.06037121958727615
448,2.7649297836171334,1,55,1.5432506935090324e-07,2.0217785771416565e-06,-1.1052845196226705e-06,3.540978285694406e-06,4.646262805317077e-06,-0.32032489165569394,2.2365810104826794e-05,-0.32035308710871896,-0.3202812228848946,7.186422382438051e-05,0.3203248916621118,2.2365804601369763e-05,0.32028122290431005,0.32035308712531524,7.186422100519119e-05,1.347622441113819e-05,0.010377611237373671,-0.023439904861248036,0.025434490043529944,0.048874394904777976,-0.3187548509949525,0.014682260804258567,-0.35741321912906915,-0.29660078796595213,0.06081243116311702,0.3189242027900337,0.014672139805860875,0.2966144316276926,0.3575475723842247,0.06093314075653211
449,2.76953912309298,1,55,1.1344084198470455e-05,1.2570803899151432e-05,-9.900683464208675e-06,1.936858667725366e-05,2.9269270141462335e-05,-0.3272219455872295,6.223321968607203e-06,-0.3272321033657717,-0.3272103864879408,2.171687783086851e-05,0.3272219460253302,6.223398170575508e-06,0.3272103866375368,0.32723210339485537,2.1716757318546165e-05,-0.00013979235824095594,0.010414673588540434,-0.025327306465495733,0.02815813330927693,0.05348543977477266,-0.3249956841317385,0.014356068959774409,-0.36472738967091645,-0.3032393763124558,0.06148801335846066,0.32516270621752075,0.01435238215043419,0.3033050156827928,0.3648657918059349,0.06156077612314215
450,2.774148252328903,1,55,-8.346165811665955e-06,3.1868286382379596e-06,-9.202103115903592e-06,4.743839459719206e-06,1.3945942575622798e-05,-0.33430233948819865,1.7929609221186947e-06,-0.334309465279425,-0.3342959094640457,1.3555815379318048e-05,0.33430233960757305,1.7929727398239137e-06,0.3342959094974279,0.3343094653195451,1.3555822117206073e-05,-0.00022898048110713126,0.010730078962150277,-0.027196895972456447,0.030871225615078147,0.05806812158753459,-0.33135124661273485,0.014052367881467855,-0.372052756684878,-0.3092140265551773,0.0628387301297007,0.3315248749911055,0.014055673716193194,0.3092609165938401,0.37219328382677963,0.06293236723293955
451,2.778757592610411,1,55,3.687436798011371e-06,3.345088202169549e-06,-9.147359669150612e-06,8.541918320353085e-06,1.7689277989503696e-05,-0.341768495947318,1.0960698174753698e-05,-0.34181080674567227,-0.3417530910455851,5.771570008716864e-05,0.3417684959835803,1.0960708344545712e-05,0.3417530911521205,0.34181080686807064,5.771571595014624e-05,-0.00024096196036186974,0.011208879352356056,-0.029048871942969737,0.03357396607171188,0.06262283801468162,-0.33781865555045787,0.01379396560015296,-0.3793901888116399,-0.3147559626702526,0.06463422614138731,0.3380039366486395,0.01381134946055711,0.31487675999216735,0.37953093024764184,0.06465417025547449
452,2.7833666690486,1,55,2.3255385208745196e-06,4.883288469256975e-08,2.1391415083090266e-06,2.3685373141843236e-06,2.2939580587529696e-07,-0.3495883520613389,1.089803911684857e-05,-0.34959143280161764,-0.34954942704000225,4.200576161539349e-05,0.34958835206907735,1.0898039422201445e-05,0.34954942704673203,0.34959143280940336,4.200576267132661e-05,-0.00014589539811221846,0.011948906204520762,-0.030883001619741994,0.03626627274067398,0.06714927436041598,-0.34436916478477203,0.013667962588609216,-0.3867388174133238,-0.3181894451474805,0.06854937226584329,0.3445750659363237,0.013702424450250876,0.31832366781483207,0.386877912350467,0.06855424453563491
453,2.7879760152039776,1,55,-1.656751200812589e-06,2.061221143068191e-06,-6.04929579554011e-06,-6.326357779538154e-07,5.4166600175862945e-06,-0.35761176913647846,1.633941293227177e-05,-0.35768793839649893,-0.35760546278874333,8.247560775559437e-05,0.35761176914625625,1.6339419596133132e-05,0.3576054627894184,0.3576879383976674,8.247560824897748e-05,7.961425925536934e-05,0.012855540223723622,-0.032699540794741945,0.03894834453508401,0.07164788532982595,-0.3509423858375835,0.013680159263803551,-0.3940995036779216,-0.32162139980144977,0.07247810387647186,0.3511756641478796,0.013734230885932638,0.32176987013730124,0.39423517497110194,0.0724653048338007
454,2.7925851556108063,1,55,-6.620350835349642e-06,2.5305800383824597e-06,-7.756203876211057e-06,2.410731100237261e-06,1.0166934976448318e-05,-0.366051521488112,1.5585203597726037e-05,-0.36609279715395876,-0.3660248065566675,6.799059729123424e-05,0.3660515215567272,1.558518842105038e-05,0.3660248066384859,0.3660927971615688,6.799052308287257e-05,0.0002512512428267588,0.013933503290305706,-0.0344982480302235,0.04161980085358789,0.07611804888381139,-0.357600705074871,0.013809448975994924,-0.40147139386920555,-0.32505140516367553,0.07641998870553002,0.35786900330165755,0.013890545996172374,0.3252149599946511,0.4016019792142591,0.076387019219608
455,2.7971944981429373,1,55,-1.8806304218585225e-06,2.564609944706881e-06,-5.685963244963033e-06,7.025533875881343e-06,1.2711497120844375e-05,-0.3749068304844356,1.0401213965518586e-05,-0.37490957584575,-0.37485502819998334,5.4547645766678254e-05,0.3749068304979246,1.040120465009976e-05,0.3748550282426221,0.3749095758538738,5.454761125167629e-05,0.0005375280224726197,0.015022362041890919,-0.03627935015714318,0.04428109993579508,0.08056045009293826,-0.3644286234709084,0.014048612782915132,-0.40885507208085964,-0.32847975626209713,0.0803753158187625,0.36473464377731296,0.01414867669976873,0.3286592490612951,0.4089790492841233,0.0803198002228282
456,2.8018035889435136,0,55,7.47594831577949e-07,1.316590179828708e-06,-7.594285494528575e-06,1.2171014704510766e-06,8.811386964979653e-06,-0.3841544960419431,6.788582590215515e-06,-0.3841575173083407,-0.38413858894981145,1.8928358529235467e-05,0.38415449604492674,6.788580981218859e-06,0.3841385889504676,0.38415751731017816,1.8928359710568277e-05,0.0009388851984509142,0.01614737502805335,-0.03804260859702003,0.04693184119496058,0.0849744497919806,-0.3715615595403234,0.014321579326064834,-0.41625019804307306,-0.3319060737750782,0.08434412426799487,0.3719093460173825,0.014427672475675033,0.33210237296452666,0.4163662164021828,0.08426384343765614
457,2.80641293488958,0,55,4.154458708859891e-06,8.323149358554945e-07,-7.327114428181702e-08,4.3864489932739374e-06,4.459720137555755e-06,-0.3937902450603619,8.689570679559114e-06,-0.3938122892342658,-0.3937866368989341,2.5652335331693976e-05,0.39379024508315613,8.689567574456805e-06,0.3937866369233648,0.3938122892535456,2.5652330180814253e-05,0.0012999249161468772,0.01758371443809227,-0.039788285093332695,0.0495722458488691,0.0893605309422018,-0.3791319835791096,0.014580887208609113,-0.4236573667702335,-0.3353308529280885,0.08832651384214502,0.3795370456378183,0.014702756583888341,0.335544845320467,0.42376426309030485,0.08821941776983783
458,2.811022053204047,0,55,3.6723980961287275e-06,2.3085814523254303e-06,-5.616324971515351e-06,4.327198043289815e-06,9.943523014805167e-06,-0.40392960622345225,5.908194073923031e-07,-0.4039319272367488,-0.40392795839366924,3.96884307957146e-06,0.4039296062467437,5.908239792800276e-07,0.40392795839372947,0.403931927275517,3.968881787552725e-06,0.001369924464935214,0.01911928043032442,-0.04151609841945956,0.047706180795501076,0.08922227921496063,-0.3872444230246223,0.01519256828883565,-0.43107578012943926,-0.3387536933260674,0.09232208680337184,0.38771274403463574,0.015339784393192115,0.33898627998047326,0.4311726040048884,0.09218632402441512
459,2.815631140363317,0,55,1.3440152162402206e-05,4.779095764329059e-06,-1.1173231918717815e-05,1.4404966946730404e-05,2.557819886544822e-05,-0.4145435206660192,3.639101452497865e-06,-0.41454425439017556,-0.4145247718153319,1.948257484363225e-05,0.4145435209114424,3.6391199362878035e-06,0.41452477196529175,0.4145442546393135,1.948267402174242e-05,0.0012533562694059936,0.021039589017502365,-0.04322621811019747,0.048689237646009915,0.09191545575620738,-0.3956929427272526,0.016032784980381614,-0.43850577811680624,-0.34217475301969663,0.09633102509710961,0.3962467608969377,0.016207862444769152,0.34242685222526803,0.4385918096672984,0.09616495744203035
460,2.820240496818061,0,55,-1.0196984770162116e-06,1.7169119508491463e-06,-4.9123058554894564e-06,-2.2041841320705273e-07,4.691887442282404e-06,-0.4257140409516738,1.7397563509629648e-05,-0.4257217688247568,-0.42567469045143674,4.707837332007525e-05,0.4257140409563577,1.7397553100981312e-05,0.42567469047978085,0.42572176882482476,4.707834504391606e-05,0.0009796702118711638,0.02301706860070558,-0.0410535472929239,0.05458768652265951,0.09564123381558341,-0.4047925210720818,0.016947953120457916,-0.4459478263282373,-0.34559415844952185,0.10035366787871547,0.4054398677114801,0.017131173388188047,0.3458667054835171,0.44602259341569145,0.10015588793217434
461,2.8248496052923926,0,55,-1.3961999529081429e-06,4.1916718000327745e-06,-1.4570525896876878e-05,3.6407012693269255e-06,1.8211227166203802e-05,-0.43749829079738917,1.2548221403705456e-05,-0.4375026217125537,-0.4374465460753652,5.607563718851294e-05,0.4374982908196989,1.2548164403016543e-05,0.4374465460905153,0.4375026217125755,5.6075622060169916e-05,0.0006152581505802255,0.025300255295990327,-0.04331895186261731,0.060457575503452064,0.10377652736606938,-0.4148611144420697,0.017616245272365588,-0.4534010859054187,-0.353906496890098,0.09949458901532071,0.41562628732792406,0.017758015549390386,0.354233875735334,0.45346438154935914,0.09923050581402515
